id,created_at,text,label
1533647274286670000,06/06/22 10.09,"-dips! saran makanan yg pake nasi dong guys di gofood/shopeefood, udah 3 hari mager makan nasi",netral
1533646004398210000,06/06/22 10.04,"gue sendiri termasuk anak yang bisa atur keuangan apalagi semenjak kuliah &amp; merantau, tapi akhir_ ini hampir tiap hš https://t.co/ZwVkfTc1ed",netral
1533644496470020000,06/06/22 09.58,@zumthor HIL YANG MUSTAHAL KALAU AKU GAK JAJAN LAGI __ aku ngerasanya kalau pake shopeefood lebih murah sih... __ OHš https://t.co/kA22b3lMWH,netral
1533641177185960000,06/06/22 09.45,hari ini shopeefood apa ya ____,netral
1533638497915240000,06/06/22 09.34,Shopeefood voucher ongkirnya cuma 6rb doang malesin,negatif
1533637436089150000,06/06/22 09.30,RT @shopeefood_id: Kamu tipe yang mana? __,netral
1533637014582850000,06/06/22 09.28,"A. Food or drink delivery (Gofood/Shopeefood) dimenangkan oleh @Surngchan.
 B. Saldo e-money dimenangkan olehš https://t.co/X7kBat2Z05",positif
1533636578031310000,06/06/22 09.27,"@mbr202020 @worksfess Kurangi Go Food atau Shopee Food bro....____..... Klo ada warung makan pinggiran jalan, nah ituš https://t.co/R097C5RisH",netral
1533635074117150000,06/06/22 09.21,mungkin order shopeefood adalah love languageku__,positif
1533634258472160000,06/06/22 09.17,"Eh tapi kan ya, hari ini tuh kan 6.6. Nah, tadi pagi aku buka tuh shopee food, gilsss banyak banget promo nya. Danš https://t.co/cFh6dthsWF",positif
1533629493147240000,06/06/22 08.58,Makasih shopeefood pagi_ makan ayam penyet __,positif
1533617961361040000,06/06/22 08.13,baca ni thread ttg ATM US vs Indo jd inget bbrp bulan lalu tmn gw br balik dr Belanda kaget kok Indo jd advance bgtš https://t.co/wwnAzGcIJL,positif
1533616247791030000,06/06/22 08.06,Terus sekarang lagi 6.6 banyakkk diskon shopeefood xixixixixi,positif
1533614363801570000,06/06/22 07.58,@dekput___ Wis ra ono promo neh saatnya pake shopeefood,positif
1533610666539600000,06/06/22 07.44,@wdycanss Di bllng ngoyong konden ade shopeefood,positif
1533606249182670000,06/06/22 07.26,Scroll gofood shopeefood grabfood vouchernya udah nggak kek dulu __,negatif
1533570389838000000,06/06/22 05.04,"Mumpung ada voucher shopeefood, hari ini mamam Solaria ahhh. Bm bgt dari kemaren ____",positif
1533527934547690000,06/06/22 02.15,@moonareas Cek shopeefood aja nder ada voucher lumayan,positif
1533522542811830000,06/06/22 01.54,Hahahah ketemu juga cara nya buat ngakalin diskon shopeefood __,positif
1533512498040960000,06/06/22 01.14,gua pengen mcnugget udah buka shopeefood hampir mesen tp kemudian aku menyadarkan diri aku miskin trs skrg aku pengen croffle,netral
1533512340624110000,06/06/22 01.13,"jm sgni terbul manis yng enak apa weh di gofood, grabfood, shopeefood.",netral
1533503994064010000,06/06/22 00.40,"@wardatulchamro_ Ada di shopeefood!!__ tp kesukaan aku yg tipenya creamy yg gak strong bgt kopinya hihi, mungkin kalš https://t.co/xMPt2dJSUp",positif
1533502807399350000,06/06/22 00.35,apaansi ongkir shopeefood cuma 10k biasanya 12k anjg jelek,negatif
1533502232653890000,06/06/22 00.33,@heurie ga ada di shopeefood,negatif
1533498112664140000,06/06/22 00.16,"@jeongssaem Eh, tapi bisa dipesen via shopeefood kan?",netral
1533493135900560000,05/06/22 23.57,"Ya emang si mau di @gojekindonesia
Mau @ShopeeID shopee food

Semua merchant resto pada markup harga biar keliatanš https://t.co/u6HPJsF0wr",positif
1533491073884240000,05/06/22 23.48,udu banget aku pernah save no mas mas shopeefood trs ternyata dia juga save no aku WKKW ngapain ya...,positif
1533487030663010000,05/06/22 23.32,nungguin shopee food lama banget __,negatif
1533482880906980000,05/06/22 23.16,kalau aku tak guna coins aku untuk beli mcd kat shopeefood haritu mungkin dapat 40+ je album hahahahahah,positif
1533480060262400000,05/06/22 23.05,"@Geegeehn1 @saturnestz @ubijuseyo @FOOD_FESS Di shopeefood drivernya suka pd gamau ngambil, mungkin karna ngantrinyš https://t.co/hANGuqeTgq",negatif
1533478316551730000,05/06/22 22.58,kenapa tangan gue otomatis buka shopeefood tiap buka shopee. emang kerjaannya cari makanan mulu,positif
1533475353280140000,05/06/22 22.46,@mungkinbukanaku Lebih mura shopeefood,positif
1533474872550390000,05/06/22 22.44,"@saturnestz @ubijuseyo @FOOD_FESS Berarti wkt itu gw beli di grab. Soalnya waktu mo beli di shopeefood, menunya banš https://t.co/Tmwur17hiw",positif
1533474533675480000,05/06/22 22.43,Laper beut drtd shopeefood kaga nemu driver,negatif
1533472890007740000,05/06/22 22.36,@guIeayam aku ada vc grabfood sm shopee food kak,positif
1533472659530720000,05/06/22 22.35,laperrr bgt malem malem dah ayo bestie siapa yg ada voc gofood atau grabfood atay shopee food jg gpp #zonauang,netral
1533471881658970000,05/06/22 22.32,Shopee food ni makin kesini makin jelek ya pelayanan-nya. Berkali kali pesen makan hampir sejam nunggu kaga ada dikš https://t.co/yxhM1OqxhW,negatif
1533470581118490000,05/06/22 22.27,"skrg diskon shopeefood gabisa diandalin lg. mending makan keluar sumpah, makan yuk",negatif
1533467800676670000,05/06/22 22.16,"@greekfetta ya jg ya, aneh bgt gk ada shopeefood mau marah",negatif
1533466242543020000,05/06/22 22.10,@greekfetta gk mau dirumah km gk ada shopeefood,negatif
1533465140372570000,05/06/22 22.05,@fabijch_ satu upaya agar kami dapat terus meningkatkan kualitas layanan ShopeeFood ya. (2/3),positif
1533462044464530000,05/06/22 21.53,@THEJACKDARER 10 soalnya gaon rela berenti ngambil orderan shopee food demi jemput chaewon,netral
1533461444116640000,05/06/22 21.51,First time tau cuba ______ sebab burger depan umah sewa izzah yang otai tu takde pulak dlm shopee food ni,positif
1533460803676160000,05/06/22 21.48,@zumthor LEBIH TEPATNYA aku beralih ke shopeefood __ jadi gak pernah lagi pakai gofood __ OKE! KAPAN-KAPAN AKU MAU COš https://t.co/K2JqwRULPa,netral
1533458704623840000,05/06/22 21.40,"i think today is my lucky day. barusan gue pesen burger dan hotdog di shopeefood. setelah memperhitungkan diskon, gš https://t.co/1MZcdG5WSs",positif
1533458034109780000,05/06/22 21.37,Di jalan macet penuh dengan manusia oren2 aku Kira shopeefood ternyata persija,netral
1533457455854010000,05/06/22 21.35,"Niat hati harus hemat bgt ya bela bulan ini. Eh tiba-tiba ada aja tagihan-tagihan surprise,  karcis parkir ilang jaš https://t.co/MRVuVZq7hQ",negatif
1533457065884020000,05/06/22 21.33,"/wal info pendaftaran gojek grab atau shopee food png, gasan tambahan nh soalnya kd kwa nyewa akun lagi lo kran verifikasi wajah",netral
1533456627017590000,05/06/22 21.32,"mungkin ada peran2 dari e-commerce juga macem shopeefood, grab/go-food yang mentrigger umkm2 kita secara galangsungš https://t.co/43IHu1skTi",positif
1533454769867460000,05/06/22 21.24,@Tomyzone loh beli moonchick yg paket 2 ayam tohh... 43k blm diskon Shopeefood,negatif
1533454308897070000,05/06/22 21.22,Ini shopeefood semarang pada libur apa gimana ya? Ujannya udah berenti loo__,netral
1533453980827000000,05/06/22 21.21,"Buka shopee yang di klik langsung shopee food padahal mau nyari pensil alis, dasar aku, tau aja maunya makan terus",netral
1533453841831580000,05/06/22 21.21,"@Maymytan spay asik nih kak, bisa buat shopeefood __",positif
1533451610906470000,05/06/22 21.12,@gimanasayawehh Iyaa apalagi di shopeefood gitu sok mahal,negatif
1533448512628990000,05/06/22 20.59,"@sedihaingmah Yukk kak, jajan di ShopeeFood, jgn lupa gunain voucher2 promonya yaa. Met malem :) ^NL",positif
1533447970133140000,05/06/22 20.57,DRIVER shopeefood pada kemane sihhh we laperr,negatif
1533446762144210000,05/06/22 20.52,@ShopeeCare min shopee lagi error atau gimana ya? ini gw tadi abis pesen shopeefood tiba tiba akun ke log out sendiš https://t.co/5eYQ7jns3N,negatif
1533444324545160000,05/06/22 20.43,@abcdzan @philomathsya @shopeefood_id gini jan?,netral
1533444090213560000,05/06/22 20.42,"@philomathsya coa laporin ke @/shopeefood_id cha, kalo gada tanggapan tweet aja langusng tag",negatif
1533443122361180000,05/06/22 20.38,driver shopeefood di malang kok pada ilang,negatif
1533442657103790000,05/06/22 20.36,@lohonq yaallah driver shopeefood aja ga tertarik,negatif
1533441722075980000,05/06/22 20.32,@keehorocker Tapi yah maw emang kalo mau beli gacoan enak di shopeefood daripada gojek riweh,positif
1533439803525840000,05/06/22 20.25,kayanya lebih hemat shopeefood drpd gofood,positif
1533439453351800000,05/06/22 20.23,"Ujan gede, shopeefood, grabfood, gofood mendadak ilang semua. Andaikan ada ayang :'))",negatif
1533438875099870000,05/06/22 20.21,"Gue pesen shopee food 3x dibatalin mulu, gofood server error, disuruh pingsan aja apa gmn sie __",negatif
1533438742542680000,05/06/22 20.21,"@wahyuha28973071 Hi kak, utk biaya admin mimin infokan biaya yg diterapkan utk memastikan kualitas layanan terbaikš https://t.co/MV5AzEBPfp",negatif
1533438107701290000,05/06/22 20.18,Scroll shopeefood sejam dewe,negatif
1533437507861290000,05/06/22 20.16,"@clxx8__ Iya ga makan cuma scroll gofood dama shopeefood aja, ga ada yang menarik soalnya",negatif
1533436617297260000,05/06/22 20.12,"ambil dong shopeefood gwwww etdahhhhhh, laper nih guweeeeee",netral
1533435796740780000,05/06/22 20.09,@worksfess Aku nyerah tapi aku coba daftarin diri jd mitra shopeefood driver dan grab ____ Lemayan jg kalo lagi rame (Kalo ya),netral
1533435008341660000,05/06/22 20.06,@undipmenfess Masih nder. Aku mau shopee food aja mikir dua kali kasian drivernya:š,netral
1533433203570090000,05/06/22 19.59,Niat menabung tp tiap jam bukain grab food dan shopee food,negatif
1533430667572170000,05/06/22 19.48,Shopee bagi notifikasi semalam cakap dia update address aku kepada petaling jaya. Pastu harini nak beli shopee foodš https://t.co/RXR0bZhu4A,netral
1533430583099270000,05/06/22 19.48,Gile udh 2x order shopeefood dicancel mulu,negatif
1533430055480660000,05/06/22 19.46,"Beli shopeefood, khilaf kebanyakan order beberapa menu",negatif
1533427159452480000,05/06/22 19.34,"mo mandi tp harus nungguin abang shopeefood, takut tbtb pas mandi abangnya dah sampe",netral
1533426525772880000,05/06/22 19.32,"@ShopeeID banyak tapi belum isi shopeepay lagi hihi, udah buat jajan di shopeefood soalnya__",netral
1533423416279130000,05/06/22 19.20,"@ubijuseyo @FOOD_FESS mending pesen online, kalo tutup tungguin aja di app nya soalnya kata abang shopeefood yg wktš https://t.co/hBN6PfNCHQ",netral
1533422950388730000,05/06/22 19.18,@nabilakurnianto langganan shopeefood gue klo di kosaan pek,positif
1533421787215970000,05/06/22 19.13,shopee food lama bgt dah,negatif
1533420580623760000,05/06/22 19.08,tahan tahan gaboleh co shopeefoodš,netral
1533420207762720000,05/06/22 19.07,"-ness rekomendasi seblak enak yang ada di grab, gojek, atau shopeefood dong.. selain bageur dan boom karena keduanyš https://t.co/luOHPf3flE",netral
1533419640990250000,05/06/22 19.05,Dih najis apaan ini shopeefood biaya lain2 ______,negatif
1533417498833320000,05/06/22 18.56,eh tolol bru inget bsk 6.6 shopay nya gue pake buat shopeefood td aghrhrrh,negatif
1533417148701240000,05/06/22 18.55,"@Xxxibgdgrnxx @FWBESS gpp deh kirimin aja tapi lewat gofood atau shopee food. gpp besoknya sakit, yg penting makan.",netral
1533416934276220000,05/06/22 18.54,"RT @titaarzk: bener2 tinggal pencet order shopeefood mendadak lgs ujan deres, brati Allah lebih ridho aku diet____",negatif
1533416437062120000,05/06/22 18.52,"tadi sumpah kocak bgt tiap ada motor lewat rumah, ayah sama aku barengan keluar wkwkwk sampe shopeefood lagi cari aš https://t.co/cQPM4xYKK2",netral
1533414794807910000,05/06/22 18.45,@heavensbrings Baru tau emang shopeefood bisa gitu??!????,netral
1533413440458400000,05/06/22 18.40,Kenape sih chat dr driver shopee food gbs langsung klik di notif bar,negatif
1533413363707160000,05/06/22 18.40,@ajiiprasojo bener lagi!! mau shopeefood mehong di ongkos siyal,negatif
1533413292898910000,05/06/22 18.39,"bener2 tinggal pencet order shopeefood mendadak lgs ujan deres, brati Allah lebih ridho aku diet____",negatif
1533411518997440000,05/06/22 18.32,"@YOIT2002 @collegemenfess Menurutku bisa aja sendernya beli delivery ku shopee food gt mungkin, soalnya ak jg bulanš https://t.co/Ntow14bH2u",positif
1533410899595170000,05/06/22 18.30,"Dr siang scroll go food, grab food dan shopee food. Tp masih belum memutuskan mo makan apaaan____",negatif
1533410473562870000,05/06/22 18.28,@ShopeeID lagi pengen shopeefood nya sie min,positif
1533409788054620000,05/06/22 18.25,"@shopeefood_id Min udah hampir 2 jam pesan shopeefood, driver engga bisa dihubungi, dan pesanan engga bisa di cancel. Tolong bantu.",negatif
1533407868749160000,05/06/22 18.18,"Kenapa ya suka pelit sm diri sendiri, pengen shopeefood tp sayang uang __. Ngeluarin goceng aja gw ngerasa ngeluarin 50 ribu __",negatif
1533406557702040000,05/06/22 18.13,beli shopeefood kata abangnya udh otw lima menit lalu tp di maps blm jalan,negatif
1533405885208290000,05/06/22 18.10,@anoanotherkey pilih icon shopeefood trus pilih menu makananya terus klik checkout kalau ada promo tinggal tambahinš https://t.co/aU5PBXCQaU,positif
1533405420693250000,05/06/22 18.08,"@rwainhybii OHHH KIRAIN SHOPEEFOOD______
kalo biasa aku gatau hehe",netral
1533405202270720000,05/06/22 18.07,@remajaparuhbaya Shopeefood! Tp klo emg nemu yg lumayan sih. Kalo ga nemu yg bisa lumayan gitu sebenernya sama aja wkwk,netral
1533404119859600000,05/06/22 18.03,"Dalam rangka pengin memanjakan diri (sebelum balik ke lapangan wkwkwkk disana bingung mau makan apa, kayanya belumš https://t.co/M73Th1pORk",netral
1533403106809380000,05/06/22 17.59,"@puttkinn terimakasih mbak putty, info parttime shopee kecuali shopeefood ehehe",positif
1533402430427510000,05/06/22 17.56,Shopeefood knapa sekarang kamu mahallll,negatif
1533400231043210000,05/06/22 17.47,@rndomsi Aku ada shopee food kaa,positif
1533399382686540000,05/06/22 17.44,@GnR24383682 Udah ada di shopeefood blom ya..__,netral
1533397596395700000,05/06/22 17.37,@tanyakanrl ADA WEH_________ maxim jg adaa grab ada shopeefood ada nderr,netral
1533394474386090000,05/06/22 17.25,"Nah, ShopeeFood sediain 2-2 nya nih buat kalian! Gak cuma enak, tapi juga MURAH! __  

BESOK PROMO PUNCAK 6.6 SANTAPš https://t.co/Ywp71NQf9V",positif
1533393945459570000,05/06/22 17.23,@collegemenfess Ada nder ada aku seminggu 50k soang caranya? Beli nugget atau sosis 50k dapat 2 macam itu udah cukuš https://t.co/PRBp0Pxjnj,netral
1533393456466300000,05/06/22 17.21,@rwainhybii Eh ini shopee food atau shopee biasa?,netral
1533393357304520000,05/06/22 17.20,eh sumpah starbucks promo mulu di shopeefood tiap kali aku bokek dan mesti hemat____,positif
1533387334233650000,05/06/22 16.56,"@nugsss_ @shopeefood_id jadi inget pernah dapet orderan dianter ke red***z eh yang ngorder lagi ritual, nungguin haš https://t.co/NE2zzXPMFn",negatif
1533385599633090000,05/06/22 16.49,@Vhoenixs WKSKSKDKDK TANGGAL MUDA + DISKON SHOPEE FOOD ____________,positif
1533384790803500000,05/06/22 16.46,"@Euthhymia oh iya ada 6.6 yaa, ap yaaaa paling shopee food atau ga aku beli yg diskonan (random). kalo kamu apaa?",netral
1533381880573150000,05/06/22 16.35,"@Auliarahmaps @gustonur Jangan lupa pesen shopeefood zak, nek ana keluhan chat hakim bae masalah shopee wkwk",netral
1533381701627370000,05/06/22 16.34,@yhphile Loh iya? Aku ada itu shopee food nya,positif
1533381310814660000,05/06/22 16.32,@yhphile Itu ada di bawah kok shopee food,positif
1533378423225080000,05/06/22 16.21,"Dari driver shopee food gw belajar. Driver Shopee food terbagi kedalam 2 golongan

Golongan Pertama : Ngerasa bahwaš https://t.co/WXJkQCSQgv",netral
1533375930801890000,05/06/22 16.11,"Driver shopee food bapak2 gue panggil mas, sedangkan anak muda gue panggil pak. Mohon maap yaa, saya gak liat jelas fotonya________",netral
1533369151250920000,05/06/22 15.44,"Udh sampe igd td jam 11.30 an. Ditunggi2, eh taunya ga bisa tindakan hrs ranap lg. Yaudah deh plg aja. Berasa numpaš https://t.co/Npskdu2yHA",negatif
1533368597862420000,05/06/22 15.42,hih kesel sendiri deh jdnya dritadi scroll shopeefood tp bingung makan apaan,negatif
1533367332579340000,05/06/22 15.37,Kok shopeefood sekarang mahal sih. Udah pake voucher gratis ongkir jumbo masih kena ongkir padahal ga ada 1km. Teruš https://t.co/vTtrP5thqo,negatif
1533366616838180000,05/06/22 15.34,@rin_xh65 @phoenixmgalaxy @jierasilvanna Iyaa huhuhuhu yakan kakk menggoda banget asli aku sampe buka gofood sama sš https://t.co/v3D2m0jbNa,netral
1533366234774770000,05/06/22 15.32,mbak_ shopee food tadi udah nemu blm ya rumahnya __,netral
1533359516913660000,05/06/22 15.06,"gakerasa udh jam tigaa, gw dri jam satu buka shopeefood kaga tau mau beli apa __",negatif
1533358613737050000,05/06/22 15.02,shopeefood knp ga bs pake spaylater dh w kan mw makdi mls isi spay__,negatif
1533353431729330000,05/06/22 14.42,"dari pukol 1 scroll grab ngn shopee food nak makan apa, kinek bok dpt decide ujong2 order subway __ sedangkan yg dilš https://t.co/70msOqxJfk",negatif
1533352963619500000,05/06/22 14.40,"buat ngisi waktu liburan, w pengen jadi driver shopee food dah",positif
1533351157653210000,05/06/22 14.32,"@peachigx perlu khawatir, hal ini menjadi masukan untuk ShopeeFood agar menjadi lebih baik lagi kedepannya ya. Kabaš https://t.co/8Mg18EwOhs",negatif
1533350923048610000,05/06/22 14.32,"@peachigx Hi kak Fan, mohon maaf terkait kendala jarak rute pemesanan ShopeeFood. Saat ini tidak ada kendala pd sisš https://t.co/41RHXXAO28",negatif
1533341742971290000,05/06/22 13.55,"@secowon betul sih.. sekarang gojek, shopeefood tuh mahal di biaya layanan dsb nya. kayak banyak banget biaya tambaš https://t.co/lkn0fYwNuA",negatif
1533338798263680000,05/06/22 13.43,laper banget liat grabfood shopeefood kenapa jadi ikutan mihil mihil __,negatif
1533338289985710000,05/06/22 13.41,@um_fess Aku beli di shopeefood biasanya,positif
1533336385867740000,05/06/22 13.34,@multikingd0m Weh samaaaa ! I baru je tengok buttercream latte dekat shopeefood __,positif
1533326914449920000,05/06/22 12.56,@meowtide_ WKWKWKWK daah habis__beli shopeefood ada banyak promo__,positif
1533323869016100000,05/06/22 12.44,"@convomf Abang shopeefood, ""iya nder""",positif
1533323594608290000,05/06/22 12.43,"Kanggo mas-mas Shopee Food sing ngeterke pangananku mau.

Sepurane mas,kesegeranmu awan iki berkurang,mergo ES mu katut kok kekke aku__",netral
1533322893873910000,05/06/22 12.40,"Aku 2 hari ga ketemu siapa siapa ga berinteraksi sama siapa siapa kok masih dapet sial sih, bisa bisanya dapet drivš https://t.co/D8AGMcbDf1",negatif
1533322132708810000,05/06/22 12.37,"aku dom Jakarta Barat yaa, selama menganggur aku sehari-harinya ngojek shopeefood driver &amp; lalamove driver untuk memenuhi kebutuhan hidup.",positif
1533321333903610000,05/06/22 12.34,@woodywoodfvcker nah krn bs jalan sendiri jd ga bingung shopeefood,positif
1533320742489980000,05/06/22 12.32,makanan di depok yg enak yg sda di shopeefood ap yh,netral
1533320420757280000,05/06/22 12.30,"makan siang yg ada di grab/shopeefood yg enak apa ya kira""",netral
1533320413224140000,05/06/22 12.30,@dfbloodlttefa2b akusii beli di shopeefood wkwk,positif
1533319498690080000,05/06/22 12.27,biaya layanan shopeefood mahal bgt ya sampe 6000 skrg,negatif
1533315548095710000,05/06/22 12.11,"Pengen nyobain Shopee Food, enaknya pesen apa ya yg cocok buat sakit flu?",netral
1533314326274060000,05/06/22 12.06,"@tanyarlfes For me, yg tinggal bertiga sama suami dan anak bayi. Lebih hemat dan gak mubazir beli pake Shopee Foodš https://t.co/niEL6pyGKP",positif
1533310977412070000,05/06/22 11.53,"kenapa sih kalau make shopeefood makanannya selalu dateng lama banget, mana drivernya suka aneh menjauh dari resto... kan aku laper",negatif
1533305249163010000,05/06/22 11.30,wtb voc shopeefood pengguna baru atau yg ada diskon minbel 0rp #zonauang,positif
1533300514833590000,05/06/22 11.11,@FOODFESS2 Makroni ngehe nder kalo ada di daerahmu shopeefood atau grabfood ada.,netral
1533297434092540000,05/06/22 10.59,"@sbyfess 1. Tiap hari
2. Ngutil duit emak buat bayar parkir abang shopeefood
3. Apa liat tutor di yutup termasuk nyš https://t.co/LZtiVXvvAp",negatif
1533294613267890000,05/06/22 10.48,Kesibukannya apa akhir akhir ini? Me :Scroll shopee food sampe nemu promo yang pas,netral
1533294254188940000,05/06/22 10.46,"@shopeefood_id Sarapannya Upin Ipin itu, Min
Ayam goyeng",netral
1533292234933960000,05/06/22 10.38,Terimakasih shopee food kamu telah menyelamatkanku dengan gratis-gratis ongkirmu__,positif
1533292147197080000,05/06/22 10.38,"RT @shopeefood_id: Kenapa namanya asinan, tapi rasanya gak asin? __

Coba reply jawabanmu dong, ShopeeFoodies!",netral
1533292135570580000,05/06/22 10.38,RT @shopeefood_id: Awal bulan gak ada alasan buat gak makan hemat ygy __,netral
1533288356528150000,05/06/22 10.23,"@shopeefood_id Admin baca dm saya mau aktifasi akun Shopee partner tpi kaga kelar"" Gmna dah",negatif
1533277082184060000,05/06/22 09.38,"Fun fact :
Ampir tiap pagi, pas @iampiopio bangun, aku lg di posisi masak sarapan/scroll gofood/shopeefood. Jadi siš https://t.co/lNSGDgNSUL",netral
1533276364161580000,05/06/22 09.35,"@watermelIion @FOODFESS2 Bakmi Daging Legenda, Bakmi Priska, sama Bakmi Kun.

Gua rekomen cari di shopeefood, soalnš https://t.co/V8nWuPKh8h",positif
1533276239028710000,05/06/22 09.35,@shopeefood_id Kreatif haha,positif
1533276232527520000,05/06/22 09.35,"@hijiril @FOODFESS2 Kalo Jakbar: Bakmi Ono (pangsit rebus sama bakso goreng reccommended), Mie Yamin Untar, sama Baš https://t.co/YY5gttcKbs",positif
1533276082602140000,05/06/22 09.34,dugaan betul ya tengah lapar order shopee food tapi kena refund sbb tkda driver. helllno,negatif
1533274939402650000,05/06/22 09.30,Kfc kok menu riser lu kaga ada di shopeefood/grabfood semacamnya dh:(,negatif
1533274109257590000,05/06/22 09.26,"@jiamow Hai kak, maaf atas ketidaknyamanannya. Terkait kendala kamu tdk bisa membatalkan pesanan pd shopeefood.(1)",negatif
1533274002440920000,05/06/22 09.26,Coba kalo di kreta bs shopee food __,netral
1533272551887360000,05/06/22 09.20,@0xbigwinnr Anak kos jaman sekarang pesen ShopeeFood gasih? ____,netral
1533272542185610000,05/06/22 09.20,@shopeefood_id kalo gada pilihan terpaksa gitu________,netral
1533263943501610000,05/06/22 08.46,"@jiamow 
Hi kak,maaf utk kndlmu yg ingin mlakukan cancel shopeefood tdk bs &amp; driver pick up orderan sulit (1/3)",negatif
1533262323837590000,05/06/22 08.39,"aku milih warung ketoprak di shopeefood sejam sendiri, bismillah enak plis",netral
1533261025046240000,05/06/22 08.34,ketika niatnya diet tapi beli dua bungkus nasi padang karena diskon shopee food __,negatif
1533255381035590000,05/06/22 08.12,"sudah 3 hari . penarikan shopee pay ke rekening yang hanya 50ribu . belum masuk . . .  __
@ShopeePay_IDš https://t.co/SMMgIVLX6X",negatif
1533245530104820000,05/06/22 07.33,@ShopeeID @ShopeeCare knp sih klo cancel shopee food yf drivernya lama bgt pick up orderan susah bgt. Sy udh 1 jm nš https://t.co/wyfdO0VEE8,negatif
1533244344513500000,05/06/22 07.28,"@ShopeeCare knp sih klo mau batalin pesanan shopee food yg drivernya lama bgt, ga pick up orderan makanan susah bgt. Heran deh",negatif
1533235910879630000,05/06/22 06.55,"uy abis order shopeefood, tumben abangnya basa basi lama dulu ternyata ambil makannya cuman pake tanktop putih gapake bra. astagaa__",negatif
1533163364175610000,05/06/22 02.06,enaknya jam segini mam apa ya sumpah takutnya kyak kmaren2 shopeefood tp w nya ketiduran__,netral
1533153473256380000,05/06/22 01.27,"Order shopeefood jam setengah 2 malem, semoga ga ketiduran__",netral
1533152245008570000,05/06/22 01.22,@pegabdijenie Ada orderan shopeefood banh,positif
1533144405879570000,05/06/22 00.51,Jam segini malah shopee food seblak lagi__ definisi nyari penyakit,negatif
1533140426143570000,05/06/22 00.35,DAN LU TAU APA????? TAU NYA DRIVER SHOPEEFOOD ANJRITTTTT MAU PICKUP MAKANAN DI RUMAH SODARA W YANG PERSIS SAMPING Rš https://t.co/rT1r5aiajB,netral
1533134684439260000,05/06/22 00.12,@aaderaisa Emang nganjuk enek shopeefood?,netral
1533133720470770000,05/06/22 00.08,Turunnya Performa Driver seharusnya diinfokan Kepada Driver shingga dapat mengoreksi diri kesalahan Shopee driver @shopeefood_id,netral
1533131553827530000,05/06/22 00.00,@Poisonfear_ @unmagnetism Bisa tapi shopeefood,netral
1533129274794060000,04/06/22 23.51,aku dua minggu sampai selesai uas pesen catering biar ga buang waktu scroll shopeefood alias setiap hari bisa sejamš https://t.co/j98m8EEJ1C,netral
1533129026336100000,04/06/22 23.50,@burgrc @recehtapisayng Karena km cocoknya shopeefood aja,netral
1533127570371140000,04/06/22 23.44,aku mau pesen shopeefood apa ya anj bingung,netral
1533127331212330000,04/06/22 23.43,Aku order makanan di shopeefood tapi makananya gak sampe ke aku tapi uda keterima aja. Mau kasih bintang 1 aja tapiš https://t.co/oDl97xtYcn,negatif
1533126440950310000,04/06/22 23.40,"@ponidong Ra penak !... Poto thok kuwiii... __
Penak iku nek dikirim via shopeefood ____",negatif
1533122945794860000,04/06/22 23.26,"kalian yg habis update shopee, fitur shopee food nya ilang ga?",netral
1533122221144610000,04/06/22 23.23,@sellaamaliaa @arifaminullahpr @mahasiswamlg seenak itu Sel? Aku biasanya usus sama pindang pedesnya __ shopeefood aš https://t.co/O80LGWHgbO,netral
1533121809364590000,04/06/22 23.21,@jeatines Coba cek gofood/grabfood/shopeefood,netral
1533120253038740000,04/06/22 23.15,ini daritadi udah sejam lebih buka shopeefood sama gofood tp belum pesen pesen karna merasa mahal bgt nyampe udah pš https://t.co/6Y9BPf5UZZ,negatif
1533120231719050000,04/06/22 23.15,"Niat buat cemilan biar ga jajan. Kalo udh lewat jam 9 mlm suka laper, kalo grabfood/ shopeefood lama sama nyari mauš https://t.co/xX7mVYzZJ2",negatif
1533120117902830000,04/06/22 23.14,-dips! Ada yg punya akun shopeefood dan bisa disewakan?,netral
1533118449227990000,04/06/22 23.08,@dephnee_ wifi kos griya masih tetep bisa dipake buat pesen shopeefood to,positif
1533117099563810000,04/06/22 23.02,@nnjhhamrn HAHAHAHSHAH dah miskenn tiap tiap hari shopee food __,negatif
1533115109559550000,04/06/22 22.55,"Misi mau tanya, apakah bisa melaporkan tindak penipuan yang transaksinya dilakukan via SPay? @shopeefood_idš https://t.co/oBEvECDAFc",negatif
1533113740782350000,04/06/22 22.49,pls w mau ngemil tp shopeefood mahal bgt anjirr garela uang w,negatif
1533112972079340000,04/06/22 22.46,"@sbyfess Bakso, cafe, macet Ng kayu tangan, jembatan peler, mbukak shopee food atau food_ yg lain isine ayam tok",negatif
1533105983613920000,04/06/22 22.18,"@senjatanuklir pesan makanan online jugaa.
gofood/grabfood/shopeefood &gt;&gt; food panda/uber eats",netral
1533104649909090000,04/06/22 22.13,"dah order makanan dkt shopee food lepastu tunggu ah. Check dh sampai mana, rupanya tak tekan confirm order ______",negatif
1533104322346900000,04/06/22 22.12,"@blendedbeep Buka shopeefood, beli martabak",positif
1533098237560690000,04/06/22 21.47,"gacoan jebres buka di shopee food dong, stok abis mulu",negatif
1533095413221560000,04/06/22 21.36,@aayyyyyyaaa Enggak sihh aku shopeefood udah malem soalnya,positif
