id,created_at,text,polarity
1536322561411150000,13/06/22 19.20,"@riyudianto Mana masih berduka aing teh  wkwk, ya kalo di beliin shopeefood mah moal nolak wkwkk",positif
1536319562496740000,13/06/22 19.08,"@mrs_enci @egajulae Chicken strip promo shopeefood tiap rabu, BOGO + vocer diskon __",positif
1536318362841580000,13/06/22 19.03,"wth? rude gila rider shopeefood. dh la call salah number. lepastu nk perli2 sbb dia call x angkat, dh bgitau dia call number lain eh perli mcm aku pulak yg cari alasan. selama ni elok je rider shopeefood lain call number aku.",negatif
1536317948188430000,13/06/22 19.01,gaada yang mau ngirimin gofood / shopeefood gituu?? ____,netral
1536312289678110000,13/06/22 18.39,@pocsketz belum pernah shopeefood,negatif
1536309890050050000,13/06/22 18.29,"flash sale shopeefood tuh boongan ya, pas dateng makanannya dikit banget __",negatif
1536309708562530000,13/06/22 18.29,Enak bgt dah kalo mesen makan pake shopee food diskon nya gede bgt __,positif
1536309322833340000,13/06/22 18.27,"@bitxt sekarang jadi males kalo mau gofood/shopeefood mending jalan sendiri, bukan makanannya yg bikin mahal tp biaya diluar makanan, harga makanan 10k pas di total jadi 30an____",negatif
1536308070988470000,13/06/22 18.22,"Kalau mau makan rada murah, coba cek shopee food yg flash sale, murceee",positif
1536304137788280000,13/06/22 18.07,"shopeefood gue ga nyampe, 100k gue gak direfund. anjing lah",negatif
1536301174781280000,13/06/22 17.55,@sugiyanta @febzajjah @bitxt Baru tau akun gofood atau shopeefood ada wangi dan ga wanginya. Kayak akun slot dong berarti?,netral
1536301072490170000,13/06/22 17.54,@msneire mmg sudah saatnya kt pindah ke shopeefood _____,positif
1536300181125100000,13/06/22 17.51,"Daritadi scroll shopeefood, tapi bingung mau beli cemilan apa ....",negatif
1536299953726760000,13/06/22 17.50,Shopee kenapa dah. Suka error kalau mau chat driver buat shopeefood.,negatif
1536299324371440000,13/06/22 17.47,"@gerrrrrral aku bet, maleh shopeefood terus",positif
1536297959553260000,13/06/22 17.42,@dyllashmd order shopee food murah __ semalam aku order claim voucher last2 bayar rm1.80 ja lol,positif
1536297608381030000,13/06/22 17.41,"@FFOODFESS kok org2 foto gacoan pada menggugah selera yak, lah w shopeefood gacoan udh mah dikit, rasanya kurang lg",negatif
1536297009031760000,13/06/22 17.38,@biyyuw Disana ada shopeefood gak?,netral
1536296815137790000,13/06/22 17.37,Shopeefood suda tidak berteman lg dengan sya __,negatif
1536294811535170000,13/06/22 17.30,"@ciroffle grabfood/gofood/shopeefood itu kan ngejar waktu kerjanya, malahan klo kita yg kelamaan keluar rumahnya perkara nyariin kerudung aja kdg ngerasa ga enak. makanya pas belum sampe udh siap siap dulu harusnya",netral
1536294246398870000,13/06/22 17.27,@banjarbase Shopeefood ja nyata kanyang,positif
1536294144749910000,13/06/22 17.27,"jelek banget shopee food ongkir kepotong goceng doang, udh gtu biaya penanganannya mahal  lagi hadeh",negatif
1536293776666550000,13/06/22 17.25,Shopee food baru masuk penang eh. Jimat jugak beli direct shopee.,positif
1536292450720840000,13/06/22 17.20,30minit aku berlalu begitu je duk scroll shopeefood nak order bukak puasa __,netral
1536290673296520000,13/06/22 17.13,abis scroll shopeefood mo pesen kopi kenangan eh harganya masi kemahalan ueueue alhasil bikin kopi sndr deh,negatif
1536288258249760000,13/06/22 17.03,promo shopeefood bikin khilaf wkwkw,positif
1536285217425850000,13/06/22 16.51,@SAS_1920 Mmg tgah promo grande rm10 saja di shopee food. Pastu claim lah voucher2 dia tu,positif
1536284533255200000,13/06/22 16.49,"Njirr bisa-bisanya shopeefood makanan tp alamatnya ke kosan lama, baru sadar pas bapaknya nyampe saking gak fokusnya__________ akhirnya kudu menjemput",negatif
1536278111033380000,13/06/22 16.23,wes wes... mbandingke jodo kok karo pesen shopeefood,negatif
1536277602612090000,13/06/22 16.21,"@ShopeePay_ID Dirumahh, jajannya pakai Shopee food",positif
1536276420858900000,13/06/22 16.16,"siapapun yang liat tweet ini, saranin dong enaknya nge gofood / shopeefood apa __",netral
1536276196287460000,13/06/22 16.16,"Laper, buka shopeefood, gofood, grabfood, tapi scrollnya dua jam__
Keburu maagh anjir grgr bingung mau makan apaa__",negatif
1536272132652810000,13/06/22 15.59,Perdana pesen makanan lewat shopee food woww wish me luck,positif
1536271032146770000,13/06/22 15.55,"beli shopeefood belom dateng makanannya pas dicek order completed, masnya dichat sm ditelepon gabisa______",negatif
1536270998634260000,13/06/22 15.55,"@risastyng @AgastyArcanA @WibaWibawanto @halfaexa @txtdarikorporat @Maxim_Indonesia bisa kak, banyak malah, 1 orang bisa punya  macem macem, ada gojek,grab,lalamove,travelokaeat,maxim,indriver,shopeefood, tergantung yg mana yg bunyi dulu, maka dari itu kadang kita mesen aplikasi a eh yg dateng pake jaket b",netral
1536267796585190000,13/06/22 15.42,"@pistachiio_ Ngeceknya di shopeefood atau grabfood, kalo gofood jarang buka",positif
1536267599255720000,13/06/22 15.41,"@ecommurz Ini phk ya? kirain shopeepay sama shopeefood mau pisah, maap inggris gua jelek bgt__",negatif
1536267403671540000,13/06/22 15.41,"@akun_nya_nissa @febzajjah @bitxt Mending pake shopeefood aja sih, udah diskon banyak, free ongkir, driver nya ramah ramah lagi, kalo hujan tetap diantar.",positif
1536265336227430000,13/06/22 15.32,"bener2 beli gacoan di juanda udh kayak war tiket, harus rajin2 cek shopeefood __",negatif
1536265258779570000,13/06/22 15.32,Pengen sekalian narik Shopee food dah,positif
1536262743204200000,13/06/22 15.22,@melancholdy Mas mas Shopee Food pas kamu pesen kali?,netral
1536262472180850000,13/06/22 15.21,"@convomf gue yg gak pernah sama sekali beli makanan via gofood grabfood shopeefood dan apapun itu nama deliverynya, gak pernah tau masalah2 kek gini, wkwkwk",negatif
1536261249859610000,13/06/22 15.16,"Rencana mau beli cake untuk taeil, tapi karna dana nggak cukup, jadinya beli kfc aja, mumpung ada voucher shopeefood",positif
1536259557827440000,13/06/22 15.09,"Hal yang bikin gua happy hari ini:
1. Beli celana online pas dateng bagus dan nyaman banget dipakenyaa
2. Makan shusi hasil promo shopeefood
3. Kerjaan Beres
4. Pulang on time

Mulai sekarang gua harus tulis hal2 sederhana yg bikin gua happy biar gua lebih menghargai hidup gua",positif
1536256103503530000,13/06/22 14.56,@yyjzkt @strawberybyun @RacunBelanja Pantesan tadi aku beli di shopeefood gak dpet wkwk,negatif
1536255367000180000,13/06/22 14.53,"@Ibuuperi_ @vivibestmum @FOOD_FESS Inii,,
Voucher diskon 100% (30k) shopeefood
Kode : 
HEMATBANGET30
HEMATNIAN30
NGIRITPOL30
HEMATBETOL30

harus pake sopipay yaa ini tpi dan cuma daerah tertentu aja ternyata:)",positif
1536255234577580000,13/06/22 14.52,"pergh hujan dia makin lebat dgn kilat nya, abg shopee food kalau lambat pon tkpe :""))",netral
1536254788337160000,13/06/22 14.50,Pgn order shopee food tp gk enak juga klo abang nya kehujanann,netral
1536254050156820000,13/06/22 14.48,@sat0rnuz di shopee food ada ga?,netral
1536253811886780000,13/06/22 14.47,[TF] daftar shopee food merchant susah banget ya bunnn :((( udah mau 2 bulan ga ketrima ketrima,negatif
1536252849587650000,13/06/22 14.43,sayang shopee sebab bagi voucher  kat shopeefood hehe,positif
1536248961052590000,13/06/22 14.27,Punten rekomendasi makanan di shopee food buat orang sakit,netral
1536248202239690000,13/06/22 14.24,"tadi pesan shopeefood karna sekalian keluar mau beli obat jadi makanannya dititip sbntr. pas pulang"" makanan aku malah diperiksa. emg sih nanya dulu untuk aku atau ayah, tapi kan walaupun punya aku juga ga usah dibuka""",negatif
1536247641956230000,13/06/22 14.22,"@convomf grabfood gofood shopeefood : ""Assalamualaikum duid""",positif
1536247067999210000,13/06/22 14.20,"@missufe udah makjii, baru aja pesen shopeefood setelah ngescroll 2 jam __",negatif
1536246229520110000,13/06/22 14.16,"""Biaya Layanan"" sama ""Biaya Tambahan""-nya Shopeefood parah banget sih sami mawon tanjung kimpul ini mah",negatif
1536244313075590000,13/06/22 14.09,@convomf Wkwk shopee food ni __,positif
1536243789601380000,13/06/22 14.07,Boy gatel bngt tangan____. Shopee food pls diskonnya mundur. Dlu Jd Minggu depan__,netral
1536243004561710000,13/06/22 14.04,@convomf Shopee food aja WKWKWKWKW,positif
1536240435533730000,13/06/22 13.53,"@strawberybyun @RacunBelanja Di ig tadi belum bisa di shopeefood, masih di follow up",netral
1536240338020750000,13/06/22 13.53,anjeng kalo restonya tutup knp di shopeefood masi ada anjiirrrrr mana gabisa dibatalin pesananya?????,negatif
1536240130821830000,13/06/22 13.52,"@convomf Shopee food nih, kasih diskon gede tapi harganya dinaikin sama delivery fee, packaging fee, platform fee. Ya sama aja",negatif
1536237722662080000,13/06/22 13.43,"@RacunBelanja Ada yg udah beli pake shopeefood? di shopeefood kok gaada yg tulisan buy1get1 ya, mau beli jadi ragu",negatif
1536236458188880000,13/06/22 13.38,@Gitasftr16 @bayu_joo HAHAHHA saatnya shopeefood,positif
1536235611308240000,13/06/22 13.34,@bitxt Hahahaha PEMBODOHAN YG DI TUJUKAN @gojekindonesia @shopeefood_id @GrabID @gofoodindonesia,negatif
1536231393155740000,13/06/22 13.18,bahaya betul foodpanda/shopeefood/grabfood ni...rasa mcm kene buang semua..tapi tulah xleh buang__,negatif
1536231225622380000,13/06/22 13.17,akhirnya nemu seblak enak di shopee food &lt;3333,positif
1536229794664570000,13/06/22 13.11,"Honestly, dekat area tempat I sendiri pun susah nak dapatkan a cup of coffee selain kopi mamak atau nescafe bancuh sendiri after 10am. So we decided untuk buka malam. Available on shopeefood and grabfood too!",positif
1536228697581420000,13/06/22 13.07,@itstiacold aku di shopeefood,positif
1536226873294100000,13/06/22 13.00,"Terbukti, Shopee Food lebih cepat setakat ni. Cepat, pantas &amp; tuntas daripada both ShopeeXpress &amp; Foodpanda.",positif
1536226653936160000,13/06/22 12.59,@FOOD_FESS Iyaa wkwk aku lbh suka shopee food atau masak sendiri,positif
1536222826231120000,13/06/22 12.43,knpa shopeefood chat gw ke mas nya kaga pernah kekirim,negatif
1536219653478850000,13/06/22 12.31,"Buka grabfood, buka gofood, buka shopee food, sejam dah bolak balik aplikasi ini, ndak ktmu masih nak makan ape____ dasar ceweeee",negatif
1536218043604660000,13/06/22 12.24,@RacunBelanja Aku beli di shopeefood cuma dapet 1____ katanya harusnya pilih yg buy 1 get 1 padahal tdi aku liat gak ada yg tulisan buy 1 get 1 gmn sih,negatif
1536213383715770000,13/06/22 12.06,akhirnya dpt juga aslian dah nyari driver shopee food lama bgt,negatif
1536212826867480000,13/06/22 12.04,"Aku sing ngirim shopeefood, aku dewe sing deg deg an. Ya Allah senep wetengku",netral
1536211789893210000,13/06/22 12.00,@ShopeeID Kebetulan off day ne min jadi hari Senin nyantai donk dan tentu nya mager juga buat masak akhirnya order @shopeefood_id jd terselamatkan ne perut hehe,positif
1536210168400470000,13/06/22 11.53,Yaallah shopeefood gua cinta bgt sama lu asli,positif
1536208145512430000,13/06/22 11.45,mana shopee food saya ni. dtg terbang please,netral
1536205206861460000,13/06/22 11.33,"@FOOD_FESS Iyaa, sekarang pindah shopeefood __",positif
1536204415723400000,13/06/22 11.30,"@Nanda__Devi @FOOD_FESS Engga kak, pake kode ini
Voucher diskon 100% (30k) shopeefood
Kode : 
HEMATBANGET30
HEMATNIAN30
NGIRITPOL30
HEMATBETOL30

harus pake sopipay yaa ini tpi",positif
1536204338804140000,13/06/22 11.30,"@syahsyaraf @FOOD_FESS Inii,,
Voucher diskon 100% (30k) shopeefood
Kode : 
HEMATBANGET30
HEMATNIAN30
NGIRITPOL30
HEMATBETOL30

harus pake sopipay yaa ini tpi",positif
1536204286735970000,13/06/22 11.30,"@xsalviaa @FOOD_FESS Bukann kok,,
Voucher diskon 100% (30k) shopeefood
Kode : 
HEMATBANGET30
HEMATNIAN30
NGIRITPOL30
HEMATBETOL30

harus pake sopipay yaa ini tpi",positif
1536204274656420000,13/06/22 11.30,"@pphipphi @bukanakbaik @skinfesss Emang bisa dibeli kok:') terus sekarang juga promo shopee food makin dikit karena banyak banget orang2 yg buka jasa orderan fiktif (biasanya pedagang langganan gitu. Per hari 50 orderan fiktif)  Terus kayak beli harga 40ribu, jadi 2ribu.",netral
1536204036428340000,13/06/22 11.29,"@HeiiBulll @FOOD_FESS Inii,,
Voucher diskon 100% (30k) shopeefood
Kode : 
HEMATBANGET30
HEMATNIAN30
NGIRITPOL30
HEMATBETOL30

harus pake sopipay yaa ini tpi",positif
1536203947458690000,13/06/22 11.28,"@useungsa @FOOD_FESS Inii,,
Voucher diskon 100% (30k) shopeefood
Kode : 
HEMATBANGET30
HEMATNIAN30
NGIRITPOL30
HEMATBETOL30

harus pake sopipay yaa ini tpi",positif
1536201943131070000,13/06/22 11.20,"@FOOD_FESS Iya banget sih ini, padahal aku tiap minggu aku berharap dapet voucher gofood masuk ke akun.

Fix minggu ini makannya pake grab dan shopeefood.",netral
1536200615856340000,13/06/22 11.15,kenapa sih pada gak pengertian especially lo ya shopee food katanya free ong tapi MASIH dari 32 ke 25 maksud maksud? GUE LAGI BM THAT BREAD LIKE WTF HOW DARE U,negatif
1536196082614810000,13/06/22 10.57,"Hari ni terasa nak minum kopi pulak. Apa lagi, order kat #ShopeeFood je laš",positif
1536193805044490000,13/06/22 10.48,"Shopeefood lagi berbaloi. Tak pergi kedai, harga lagi murah... ____",positif
1536186675126480000,13/06/22 10.20,"Sebenernya nyaman nyaman aja, gofood, grabfood, shopee food jga nggak semahal itu.
Tapi karena di Malang udah kebiasa apa apa mudah dijangkau, dan sekarang mau ke alfamart indomart aja harus effort lebih. __",negatif
1536184561293350000,13/06/22 10.11,@RacunBelanja ada yg udah beli via shopeefood?,netral
1536184202319630000,13/06/22 10.10,"@triyogaast @RizqiMN Temanggung raono shopeefood -,-",negatif
1536183295649510000,13/06/22 10.06,"@artcistic Hai kak, Mie Gacoan ada promo di Shopeefood dan Grabfood. Silahkan di klaim voucher sebelum memasan ya kak __",positif
1536182729335010000,13/06/22 10.04,@ShopeePay_ID Gas miin.. pengen jajan di shopee food nii,positif
1536180140278880000,13/06/22 09.54,@banjarbase menggojek/grab/shopeefood brow,positif
1536176769229010000,13/06/22 09.40,Knp ga ada kue cubit di shopeefood:(,negatif
1536165488254160000,13/06/22 08.56,@DAMIeit Ucu bgt aaaa ky shopeefood,positif
1536164015302290000,13/06/22 08.50,"@iiiiphi @i_m_mortal_ kalo di shopeefood biasanya nunggu event yang share link ituu kak, mayan banget disc 70% pot 20k terus dapet gratong 10k",positif
1536161868955660000,13/06/22 08.41,im @i_m_mortal_ tau promo makanan ga ya di shopeefood/gofood/grabfood gitu? akunku bau ga pernah dpt voc makanan lagi __,netral
1536161730568410000,13/06/22 08.41,baru kali ini pesen shopeefood sampe sejam lebih belum sampe jg pdhl cm 2km resto nya :š(,negatif
1536145379099520000,13/06/22 07.36,@UNSfess_ Shopeefood masih banyak promo,positif
1536139962323570000,13/06/22 07.14,Harap2 kalini takde masalah lagi ek shopeefood ni. Aku lapar nasi!!!!,netral
1536137531162770000,13/06/22 07.05,@sekar_ND Shopeefood kar tapi kalau gasalah di gofood/grafood juga adaa deh~,netral
1536089833747420000,13/06/22 03.55,"gofood, grabfood, shopeefood mahal semua, emg bener gue jalan kaki aja menelusuri palembang nyari makan.",negatif
1536071550189060000,13/06/22 02.42,@FOODFESS2 Dijaman serba mahal ini aku mending beli kalo sendiri sih masak nasi lauk beli. Apalagi ada shopeefood yg selalu promo,positif
1536068308105330000,13/06/22 02.29,Uji coba onbid selama 24 jam hanya mendapat 8 orderan. @ShopeeID @shopeefood_id ini serius loh mayoritas Drivernya pakai tuyul.,positif
1536067831821140000,13/06/22 02.28,"@shopeefood_id Tim IT nya belajar dong sama @gojekindonesia dan @GrabID dalam mengatasi Fake GPS atau Tuyul.

Serius banget ini, menurut analisa saya Driver Shopeefood 90% menggunakan Tuyul",negatif
1536060003999580000,13/06/22 01.56,"@mjktfess nyenengin temen sesekali, shopee food in dia karna dia lagi ulang tahun
kita satu kost, skrng udh pisah aku ndek mojokerto temenku ndek jakarta jaaauh wkkwkw",positif
1536041331067200000,13/06/22 00.42,"Sumpahhh scroll scroll gofood,shopeefood, grabfood buat nyari cemilan jam segini ujung ujungnya gajadi__ 

Wasting time bnget g si",negatif
1536040653301250000,13/06/22 00.40,"__ buat cowo"" kalian pernah pesan makanan di shopeefood gak?",netral
1536037573566800000,13/06/22 00.27,"Malam ini, ada seorang bapak dari dua anak yang profesinya jadi driver ShopeeFood. Dia sudah memenuhi bonus 6 orderan dan beranjak ke 9 orderan. Yang mana itu akan menambah bonus pendapatan. Tapi di orderan ke-8, ia tak kunjung dapat orderan lagi.",netral
1536013066759920000,12/06/22 22.50,@httpratama @convomf kenapa gabeli di online aja? aku sering banget beli lewat shopeefood,netral
1536010320216740000,12/06/22 22.39,@__piwww tp aku beli maem tiap hari disitu pake shopeefood :(((,positif
1536010025466210000,12/06/22 22.38,"@FOODFESS2 aku ada rice cooker tapi jarang bgt masak nasi, biasanya sehari minimal bgt 25 sampe 30 ribu buat makan pake shopeefood kalo lagi di kosan doang. Tapi kalo lagi seharian di kampus gt bisa 50 ribuan atau lebih sih.
jadi kalo menurut standardku 20 ribu itu udah murah bgt",netral
1536008673977590000,12/06/22 22.33,"Diskon shopeefood berkurang, semakin tidak bisa diandalkan saat kelaparan.",negatif
1536000743291130000,12/06/22 22.01,Masih kepikiran mas nya shopeefood...smg diberikan pengganti dan kelancaran utk orderannya hari ini,positif
1536000016564650000,12/06/22 21.58,"shopeefood jam segini, bapaknya berani ga yaa hshsh kepepet laper bgt jujur",netral
1535998119871410000,12/06/22 21.51,"gue baru ngeh jarang bgt jajan, sekalinya jajan tuh cuma shopeefood _____ kaget jg kenapa bisa irit gini tbtb",positif
1535995676533810000,12/06/22 21.41,Min bisa cek DM aku __ @shopeefood_id,netral
1535995240800090000,12/06/22 21.39,"Empat kali order shopeefood dibatalin sama sistem terus gara2 gaada driver akhirnya temen ngajak keluar makan, alhamdulillah untung belom jadi reog",negatif
1535992599613390000,12/06/22 21.29,@adorablessom anak kosan wkwkwk karna shopeefood udah mahal kita beralih ke mie aja wkwk,negatif
1535990209120050000,12/06/22 21.19,@jcmsonu Ga tau sih.... Ini shopee food aja udah pelit vouchernya,negatif
1535987270461040000,12/06/22 21.07,@ilofau aku ada shopeefood..  Dm ajj ya,netral
1535986245620250000,12/06/22 21.03,"wtb voucher gofood atau grabfood atau shopeefood 
#zonauang #zonaba",netral
1535984439050010000,12/06/22 20.56,"@leeiqbl_13 udah coba pake shopee food dan gojek gitu si, tp kebetulan alamatku ga kecantum____",negatif
1535983896742850000,12/06/22 20.54,"Gak nyesel jauh2 ke karangploso, ketemu mas-mas shopeefood cakep bgt anj***__",positif
1535983527539670000,12/06/22 20.53,Sedih sungguh dengan @pizzahutmsia ..oder creamy Carbonara Spaghetti 2 pax tadi..dapat 1 pax jer .oder Dari @ShopeeMY shopee food request refund pun lambat..sangat2 lapar __,negatif
